,ad_price,ad_area,ad_latitude,ad_longitude,censustract_id,ad_postalcode,ad_floornumber,ad_bathnumber,ad_haslift,ad_hasparkingspace,tamaños
8315,16005,970,41.4067978,2.1737205,801902042.0,8025.0,1,0,1,0,3
8322,14388,872,41.3847793,2.1425356,801902126.0,8029.0,4,4,0,1,3
8330,44000,1774,41.3879288,2.1409528,801904018.0,8029.0,6,0,1,0,3
8335,43050,1435,41.3930266,2.150796,801905067.0,8006.0,1,2,1,0,3
8346,14833,872,41.3830793,2.1412356,801902126.0,8029.0,4,3,1,0,3
8349,32952,4119,41.3995522,2.1990816,801910056.0,8005.0,0,0,1,0,3
8386,14388,872,41.3815793,2.1415356,801902126.0,8029.0,4,0,1,0,3
8398,46564,1663,41.3866081,2.1316574,801904028.0,8028.0,2,0,0,0,3
8429,30030,1001,41.3935377,2.1527025,801905067.0,8006.0,7,1,1,0,3
8434,14666,2360,41.3936324,2.1841448,801910046.0,8018.0,0,7,1,0,3
8448,16015,958,41.4092978,2.1710205,801902042.0,8025.0,1,3,0,0,3
8454,27887,1549,41.3938811,2.1513118,801905067.0,8006.0,3,4,0,0,3
8480,14390,872,41.3827793,2.1427356,801902126.0,8029.0,0,0,1,0,3
8483,28073,985,41.3935266,2.152196,801905067.0,8006.0,8,5,1,0,3
8490,14388,872,41.3811793,2.1422356,801902126.0,8029.0,4,3,1,0,3
8535,14190,860,41.4016951,2.1684907,801902056.0,8025.0,3,7,1,0,3
8545,22953,1350,41.437585,2.1791191,801908029.0,8016.0,12,0,1,0,3
8548,13700,978,41.434885,2.1791191,801908029.0,8016.0,1,0,0,0,3
8552,27887,1549,41.3946811,2.1530118,801905067.0,8006.0,3,2,1,0,3
8562,23235,1549,41.3948811,2.1499118,801905067.0,8006.0,3,6,1,0,3
8570,12393,918,41.3504674,2.1346356,801903025.0,8038.0,1,0,1,0,3
8581,27886,1549,41.3968811,2.1499118,801905067.0,8006.0,3,0,1,0,3
8588,65773,3373,41.3967353,2.1959694,801910056.0,8005.0,4,0,1,0,3
8589,23443,1379,41.3956811,2.1519118,801905067.0,8006.0,3,0,1,0,3
8605,28886,1313,41.3974154,2.2028379,801910061.0,8005.0,3,2,1,0,3
8608,32364,1549,41.3942811,2.1524118,801905067.0,8006.0,3,0,0,0,3
8617,27887,1549,41.3958811,2.1507118,801905067.0,8006.0,3,4,1,0,3
8645,27886,1550,41.3974811,2.1532118,801905067.0,8006.0,3,4,1,0,3
8671,114216,4759,41.3969931,2.1913736,801910043.0,8018.0,5,0,1,0,3
8687,16740,1013,41.3976347,2.1924626,801910043.0,8005.0,4,6,1,0,3
8694,29241,1539,41.4024488,2.1943175,801910042.0,8018.0,3,4,1,0,3
8695,16131,849,41.4024488,2.1943175,801910042.0,8018.0,5,4,1,0,3
8708,32286,1291,41.3736088,2.1787828,801901001.0,8039.0,2,4,1,0,3
8721,27887,1549,41.3956818,2.1523445,801905067.0,8006.0,0,13,1,0,3
8746,108796,4533,41.3972931,2.1892736,801910043.0,8018.0,12,0,1,0,3
8762,14160,952,41.4006654,2.1697582,801902056.0,8025.0,3,3,1,0,3
8778,350,1500,41.378934,2.1607429,801902166.0,8015.0,7,8,1,0,3
8799,28412,927,41.4030893,2.1933599,801910042.0,8018.0,12,0,1,0,3
8802,14190,952,41.4016951,2.1677907,801902056.0,8025.0,3,2,1,0,3
8815,20000,1055,41.4001722,2.1966445,801910058.0,8005.0,0,3,1,0,3
8816,55000,825,41.3797889,2.1459667,801903048.0,8014.0,16,10,1,0,3
8821,14190,860,41.4009951,2.1700907,801902056.0,8025.0,3,2,1,0,3
8874,27900,1549,41.3957811,2.1533118,801905067.0,8006.0,3,1,1,0,3
8879,17244,958,41.4087978,2.1733205,801902042.0,8025.0,5,3,1,0,3
8912,14190,860,41.4007951,2.1710907,801902056.0,8025.0,0,0,0,0,3
8914,90252,3924,41.4099253,2.2199554,801910080.0,8019.0,0,0,0,0,3
8915,29417,1279,41.4124253,2.2200554,801910080.0,8019.0,0,0,0,0,3
8922,24020,1201,41.395676,2.1486417,801905066.0,8021.0,2,3,1,0,3
8930,18936,1052,41.40307,2.1715,801902056.0,8025.0,5,3,1,0,3
8955,22482,1249,41.3943811,2.1484484,801905066.0,8021.0,1,4,1,0,3
8967,21600,1200,41.3554256,2.13927,801903030.0,8038.0,0,0,0,0,3
9042,15823,958,41.4085108,2.1737305,801902042.0,8025.0,5,6,1,0,3
9101,12000,800,41.3891734,2.1669985,801902077.0,8007.0,0,4,1,0,3
9133,16015,959,41.4082108,2.1720305,801902042.0,8025.0,0,0,0,0,3
9209,14389,872,41.3821793,2.1422356,801902126.0,8029.0,4,4,1,0,3
9223,37500,1000,41.3973556,2.1991949,801910057.0,8005.0,0,8,1,1,3
9246,64050,4704,41.3881682,2.1661481,801902079.0,8007.0,1,4,1,0,3
9317,19565,1505,41.4096294,2.1380995,801905036.0,8022.0,0,8,1,0,3
9338,20445,1410,41.4009759,2.191625,801910042.0,8018.0,0,5,1,0,3
9349,19289,1169,41.4009759,2.191625,801910042.0,8018.0,2,2,1,0,3
9677,16643,899,41.4034513,2.2053307,801910074.0,8005.0,5,0,1,0,3
9693,13600,1360,41.393207,2.1877188,801910048.0,8005.0,0,7,0,0,3
9694,21756,1176,41.4047377,2.205182,801910076.0,8005.0,1,0,1,0,3
9800,15818,960,41.4068712,2.1727874,801902042.0,8025.0,0,3,0,0,3
9850,18202,1160,41.3902514,2.170881,801902077.0,8007.0,0,4,0,0,3
9879,87984,3384,41.40288,2.1882099,801910042.0,8018.0,14,0,1,0,3
9896,11530,923,41.34194,2.12687,801903025.0,8040.0,2,3,1,0,3
9909,15818,959,41.4082108,2.1720305,801902042.0,8025.0,0,0,0,0,3
9920,16084,1110,41.3977877,2.1726939,801902066.0,8013.0,1,9,1,0,3
10154,15818,959,41.4082108,2.1720305,801902042.0,8025.0,0,3,0,0,3
10155,15818,959,41.4082108,2.1720305,801902042.0,8025.0,0,0,0,0,3
10161,20300,1213,41.3959023,2.1610443,801906045.0,8012.0,1,0,0,0,3
10273,15818,960,41.4061978,2.1710205,801902042.0,8025.0,5,2,1,0,3
10323,11150,1000,41.4104916,2.1994551,801910100.0,8018.0,4,5,1,1,3
10406,21988,956,41.3845744,2.1922032,801901036.0,8003.0,10,2,1,0,3
10416,9200,800,41.4107916,2.1981551,801910100.0,8018.0,3,4,1,1,3
10453,23585,890,41.389096,2.1307189,801904027.0,8021.0,5,3,1,0,3
10454,23585,890,41.388896,2.1343189,801904027.0,8021.0,6,3,1,0,3
10456,23460,1173,41.397576,2.1469417,801905066.0,8021.0,2,4,1,0,3
10483,9852,821,41.413839,2.2108984,801910094.0,8019.0,2,6,1,1,3
10493,9852,821,41.411939,2.2095984,801910094.0,8019.0,2,0,1,0,3
10498,14400,800,41.3646004,2.136142,801903028.0,8038.0,1,0,1,0,3
10560,36223,4000,41.4028082,2.1277346,801905029.0,8017.0,0,8,1,0,3
10600,36223,3732,41.4028067,2.1268292,801905029.0,8017.0,0,0,0,0,3
10670,11530,922,41.33949,2.1221,801903025.0,8040.0,3,0,1,0,3
10849,26000,1040,41.3892737,2.1354398,801904022.0,8029.0,6,8,1,0,3
11244,13760,860,41.4021951,2.1715907,801902056.0,8025.0,3,0,0,0,3
11253,143640,7560,41.3548256,2.13897,801903030.0,8038.0,9,6,1,0,3
11256,21738,1505,41.4097968,2.136862,801905036.0,8022.0,0,0,0,0,3
11314,90732,4757,41.3957037,2.1893153,801910044.0,8018.0,7,7,1,0,3
11359,81420,3540,41.3849952,2.1906648,801901036.0,8003.0,5,10,1,0,3
11360,119700,6300,41.3548256,2.14057,801903030.0,8038.0,6,10,1,0,3
11371,22360,860,41.3890206,2.1289185,801904027.0,8028.0,10,0,1,0,3
11581,47959,2180,41.3910962,2.1929297,801910053.0,8005.0,2,4,1,0,3
11582,27887,1549,41.3938811,2.1537118,801905067.0,8006.0,3,2,1,0,3
11612,15750,1050,41.3634837,2.1356388,801903064.0,8014.0,5,4,1,0,3
11613,29150,1160,41.3831952,2.1906648,801901036.0,8003.0,20,4,1,0,3
11614,29225,1169,41.3887505,2.1342315,801904022.0,8029.0,4,2,1,0,3
11625,59040,2460,41.4079908,2.20335,801910069.0,8005.0,4,6,1,0,3
11626,23182,1405,41.3997989,2.1922424,801910043.0,8018.0,5,2,1,0,3
11628,73815,2590,41.3938712,2.1507966,801905067.0,8006.0,7,4,1,0,3
11629,46586,2588,41.3576256,2.14107,801903030.0,8038.0,6,4,1,0,3
11631,31631,1917,41.4091978,2.1738205,801902042.0,8025.0,5,4,1,0,3
11635,95760,5040,41.3563256,2.13747,801903030.0,8038.0,7,6,1,0,3
11636,44703,2353,41.4037403,2.2089501,801910076.0,8019.0,7,4,1,0,3
11708,28115,1004,41.3862097,2.1311888,801904028.0,8028.0,5,0,1,0,3
11732,30820,1340,41.3965151,2.1527895,801905068.0,8006.0,5,4,1,0,3
11733,17355,1157,41.3663029,2.137414,801903036.0,8038.0,5,4,1,0,3
11761,46592,1664,41.3897097,2.1287888,801904028.0,8028.0,2,0,1,0,3
11915,19553,1157,41.3843593,2.1418345,801903114.0,8029.0,0,2,0,1,3
11941,61732,2806,41.3958832,2.1902092,801910043.0,8018.0,3,4,1,0,3
11943,44638,2029,41.3831952,2.1906648,801901036.0,8003.0,3,6,1,0,3
11955,23940,1260,41.3581412,2.1400402,801903030.0,8038.0,7,6,1,0,3
11957,12550,1004,41.3502107,2.1372793,801903025.0,8038.0,2,2,1,0,3
11959,28068,1090,41.3795031,2.143643,801903048.0,8014.0,15,4,1,0,3
11966,15912,884,41.3865805,2.1521228,801902118.0,8036.0,4,4,1,0,3
11968,16035,1069,41.4089779,2.2075108,801910094.0,8019.0,1,2,1,0,3
11969,17955,945,41.3592868,2.1419918,801903030.0,8038.0,3,6,1,0,3
11979,24340,1352,41.3803323,2.1808921,801901031.0,8002.0,1,2,0,0,3
11980,24852,1080,41.3915197,2.1368509,801904022.0,8029.0,3,2,1,0,3
11986,21460,1160,41.3989989,2.1900424,801910043.0,8018.0,8,2,1,0,3
11996,21762,1451,41.3963145,2.1898274,801910043.0,8018.0,1,2,1,0,3
11997,40180,1435,41.3939741,2.1521901,801905067.0,8006.0,1,2,1,0,3
12003,36922,1507,41.3909976,2.1328192,801904022.0,8029.0,6,4,1,0,3
12005,42672,3048,41.3653161,2.1373675,801903036.0,8038.0,6,2,1,0,3
12018,16014,971,41.4068108,2.1739305,801902042.0,8025.0,1,2,1,0,3
12032,40330,1680,41.4080908,2.20025,801910069.0,8005.0,5,4,1,0,3
12034,23293,1294,41.3554256,2.14127,801903030.0,8038.0,5,2,1,0,3
12035,19324,840,41.4055908,2.20325,801910069.0,8005.0,5,2,1,0,3
12036,45400,1816,41.3715577,2.1809144,801901001.0,8039.0,4,2,1,0,3
12037,46577,1663,41.3882081,2.1297574,801904028.0,8028.0,2,2,1,0,3
12038,32340,1470,41.3833682,2.1903073,801901036.0,8003.0,8,4,1,0,3
12050,64400,2800,41.3904976,2.1315192,801904022.0,8029.0,7,4,1,0,3
12060,16713,1337,41.3510107,2.1375793,801903025.0,8038.0,0,2,1,0,3
12063,14190,860,41.3991951,2.1676907,801902056.0,8025.0,3,2,1,0,3
12064,18396,1052,41.40027,2.1712,801902056.0,8025.0,5,2,1,0,3
12066,18471,1119,41.4089978,2.1737205,801902042.0,8025.0,9,4,1,0,3
12080,24283,1253,41.384953,2.1689329,801902077.0,8002.0,3,2,1,0,3
12082,46000,2300,41.4031266,2.2002531,801910064.0,8005.0,6,4,1,0,3
12083,19430,1143,41.392009,2.1698743,801902078.0,8009.0,4,4,1,0,3
12111,28073,985,41.3966712,2.1518966,801905067.0,8006.0,8,2,1,0,3
12145,16131,849,41.4035488,2.1930175,801910042.0,8018.0,5,2,1,0,3
12148,19553,1157,41.3850593,2.1422345,801903114.0,8029.0,2,2,1,1,3
12166,71820,3780,41.3552868,2.1427918,801903030.0,8038.0,8,6,1,0,3
12186,14388,872,41.3839029,2.1444772,801902126.0,8029.0,4,4,1,0,3
12199,22448,976,41.3940034,2.1534165,801902085.0,8036.0,5,2,1,0,3
12203,64750,5108,41.3407469,2.1268428,801903025.0,8040.0,2,4,1,0,3
12204,69000,3450,41.4016432,2.1988637,801910064.0,8005.0,5,6,1,0,3
12205,47880,2520,41.3567868,2.1415918,801903030.0,8038.0,8,6,1,0,3
12249,21735,945,41.3833375,2.1901966,801901036.0,8003.0,10,2,1,0,3
12277,8463,806,41.3546349,2.1437713,801903025.0,8038.0,2,2,1,0,3
12284,22943,927,41.4021942,2.1919211,801910042.0,8018.0,12,2,1,0,3
12299,104979,3703,41.3912431,2.140617,801904019.0,8029.0,9,8,1,0,3
12300,16643,900,41.4060377,2.207182,801910076.0,8019.0,5,2,1,0,3
12301,39229,1585,41.4057893,2.1919599,801910042.0,8018.0,4,6,1,0,3
12302,80660,3361,41.4047908,2.20165,801910069.0,8005.0,4,8,1,0,3
12308,37265,1285,41.3693962,2.1878537,801901032.0,8039.0,6,2,1,0,3
12310,33672,1464,41.3939034,2.1507165,801902085.0,8036.0,14,6,1,0,3
12311,42165,1874,41.4064546,2.2027991,801910070.0,8005.0,7,4,1,0,3
12312,18500,2070,41.4113138,2.195839,801910107.0,8018.0,0,3,1,0,3
12327,21763,1176,41.4042232,2.2079879,801910076.0,8019.0,1,5,1,1,3
12329,15824,959,41.4095978,2.1711205,801902042.0,8025.0,5,2,1,0,3
12331,14388,872,41.3822793,2.1407356,801902126.0,8029.0,4,3,1,0,3
12332,19638,1571,41.3511174,2.1345733,801903025.0,8038.0,2,4,1,0,3
12335,92664,4212,41.3971832,2.1892092,801910043.0,8018.0,4,6,1,0,3
12341,17594,926,41.4086253,2.2112145,801910076.0,8019.0,8,2,1,0,3
12352,31164,1113,41.3934741,2.1525901,801905067.0,8006.0,6,2,1,0,3
12356,24742,884,41.3899254,2.1278114,801904028.0,8028.0,2,2,1,0,3
12367,32286,1291,41.3714289,2.1817942,801901001.0,8039.0,2,2,1,0,3
12368,28529,1001,41.3966741,2.1543901,801905067.0,8006.0,7,2,1,0,3
12387,20078,1255,41.4107322,2.2186456,801910081.0,8019.0,7,2,1,0,3
12409,95917,4360,41.3903962,2.1925297,801910053.0,8005.0,2,4,1,0,3
12410,42672,3048,41.3681565,2.1403468,801903036.0,8038.0,6,2,1,0,3
12413,26977,1383,41.4061238,2.2086091,801910076.0,8019.0,1,1,1,0,3
12414,18720,1040,41.3937118,2.15149,801905067.0,8006.0,4,0,1,0,3
12415,11530,922,41.3410469,2.1258428,801903025.0,8040.0,2,2,1,0,3
12417,24750,1100,41.3798613,2.1438491,801903048.0,8014.0,16,4,1,0,3
12424,17256,959,41.4061396,2.1704405,801902042.0,8025.0,6,9,1,0,3
12428,24020,1201,41.394876,2.1495417,801905066.0,8021.0,1,2,1,0,3
12437,20640,860,41.3876312,2.1321544,801904027.0,8028.0,10,2,1,0,3
12456,26977,1383,41.4052595,2.2081301,801910076.0,8019.0,1,6,1,0,3
12474,15818,958,41.4093396,2.1739405,801902042.0,8025.0,0,3,0,0,3
12532,17256,960,41.4090396,2.1739405,801902042.0,8025.0,4,2,1,0,3
12642,13296,831,41.3945738,2.1719103,801902076.0,8010.0,1,2,0,0,3
