,ad_price,ad_area,ad_latitude,ad_longitude,censustract_id,ad_postalcode,ad_floornumber,ad_bathnumber,ad_haslift,ad_hasparkingspace,tamaños
201,2350,212,41.3971102,2.1512491,801905067.0,8006.0,3,2,1,0,2
207,11952,664,41.3987264,2.1924961,801910043.0,8005.0,0,6,0,0,2
209,8050,460,41.3898221,2.1677419,801902077.0,8007.0,0,3,1,0,2
240,15124,504,41.3893019,2.1291766,801904024.0,8034.0,0,0,0,0,2
241,15727,524,41.3893019,2.1291766,801904024.0,8034.0,0,0,0,0,2
242,12081,402,41.3893019,2.1291766,801904024.0,8034.0,0,0,0,0,2
243,13991,466,41.3893019,2.1291766,801904024.0,8034.0,0,0,0,0,2
244,16949,564,41.3893019,2.1291766,801904024.0,8034.0,0,0,0,0,2
251,7125,475,41.3928854,2.1567325,801902083.0,8008.0,6,0,1,0,2
252,3500,204,41.3968205,2.1507825,801905067.0,8006.0,6,0,1,0,2
257,3619,329,41.3716024,2.1422716,801903055.0,8014.0,3,0,1,0,2
258,4200,420,41.4283451,2.1828386,801909055.0,8027.0,2,0,1,0,2
259,5160,258,41.3956246,2.1533278,801902085.0,8008.0,2,0,1,0,2
260,7958,346,41.3941975,2.1617598,801902081.0,8007.0,3,0,1,0,2
261,2275,210,41.4279236,2.1871653,801909055.0,8027.0,1,0,1,0,2
264,4284,238,41.3919657,2.1636119,801902081.0,8008.0,2,2,1,0,2
265,4000,241,41.3925657,2.1623119,801902081.0,8007.0,2,3,1,0,2
266,4626,231,41.3960869,2.1589281,801902083.0,8008.0,3,2,1,0,2
269,2800,205,41.3819781,2.1515597,801902148.0,8015.0,3,3,1,0,2
271,3950,240,41.389203,2.1619279,801902079.0,8007.0,5,0,1,0,2
281,11000,705,41.3894734,2.1669985,801902077.0,8007.0,0,0,1,0,2
296,20593,649,41.3987434,2.2030905,801910061.0,8005.0,0,0,0,0,2
297,16870,528,41.3987434,2.2030905,801910061.0,8005.0,0,0,0,0,2
298,7923,237,41.3987434,2.2030905,801910061.0,8005.0,0,0,0,0,2
305,3950,240,41.3919951,2.1649336,801902079.0,8007.0,6,2,1,0,2
306,7900,480,41.3894951,2.1658336,801902079.0,8007.0,5,2,1,0,2
317,1995,222,41.4037188,2.1484918,801905082.0,8006.0,1,1,1,0,2
331,6500,312,41.3926619,2.1479211,801902106.0,8036.0,1,2,1,0,2
347,3500,300,41.3902108,2.1675995,801902078.0,8009.0,4,0,1,0,2
354,1400,200,41.3908533,2.1666372,801902078.0,8007.0,5,0,1,0,2
355,17270,785,41.3998989,2.1893424,801910043.0,8018.0,5,4,1,0,2
363,3380,260,41.3921812,2.1575594,801902088.0,8008.0,2,2,1,0,2
369,5000,250,41.3933246,2.1522278,801902085.0,8008.0,2,0,0,0,2
383,4900,240,41.3896244,2.1755117,801902075.0,8010.0,0,3,0,0,2
387,4872,203,41.3938488,2.166382,801902080.0,8007.0,0,0,0,0,2
390,10000,300,41.3892516,2.1699726,801902077.0,8002.0,0,2,0,0,2
393,2914,224,41.3781826,2.1259193,801904037.0,8028.0,0,2,0,0,2
394,12792,533,41.3866855,2.1326768,801904027.0,8014.0,4,4,1,0,2
397,5306,265,41.3974869,2.1606281,801902083.0,8008.0,0,2,1,0,2
403,6162,273,41.3931176,2.1703542,801902078.0,8007.0,0,3,1,0,2
404,2800,210,41.3800781,2.1498597,801902148.0,8015.0,4,3,1,0,2
424,6588,549,41.36578,2.1375,801903064.0,8014.0,0,0,0,0,2
432,6868,404,41.385921,2.1566395,801902093.0,8011.0,5,0,0,0,2
443,6868,404,41.386321,2.1592395,801902093.0,8011.0,3,0,0,0,2
446,7958,346,41.3904037,2.1655693,801902081.0,8007.0,3,2,1,0,2
469,6000,244,41.4053488,2.1235606,801905032.0,8017.0,0,3,0,0,2
470,2450,300,41.4406089,2.2020111,801909009.0,8030.0,0,0,0,0,2
472,2000,202,41.3946323,2.1942827,801910052.0,8005.0,5,2,1,0,2
474,6869,404,41.386621,2.1583395,801902093.0,8011.0,0,0,1,0,2
476,6870,404,41.386621,2.1583395,801902093.0,8011.0,0,0,1,0,2
489,3600,300,41.3930575,2.1813695,801902002.0,8013.0,0,2,0,0,2
517,3000,288,41.3856215,2.165938,801902077.0,8007.0,1,2,1,0,2
520,3800,200,41.395757,2.1551159,801905068.0,8006.0,0,2,0,0,2
525,4752,264,41.3944345,2.1562998,801902083.0,8008.0,3,2,1,0,2
532,4641,273,41.3911176,2.1688542,801902078.0,8009.0,1,3,1,0,2
548,3222,240,41.3943681,2.1614518,801902081.0,8008.0,0,2,0,0,2
559,7040,414,41.4028209,2.1260677,801905031.0,8017.0,1,2,0,0,2
569,12000,700,41.3972097,2.1946184,801910043.0,8005.0,0,2,0,0,2
570,5200,286,41.38604,2.17359,801901023.0,8002.0,0,0,0,0,2
581,4743,317,41.3922444,2.1713897,801902072.0,8010.0,0,1,0,0,2
582,5000,465,41.3914639,2.1663388,801902080.0,8007.0,2,0,0,0,2
584,2450,300,41.4433089,2.2015111,801909009.0,8030.0,0,2,1,1,2
588,6692,418,41.3991508,2.1884055,801910043.0,8018.0,0,0,0,0,2
599,3350,241,41.3971303,2.1209627,801905010.0,8034.0,0,0,0,0,2
603,6261,391,41.3961508,2.1895055,801910043.0,8018.0,2,2,1,0,2
608,6261,391,41.3992508,2.1916055,801910043.0,8018.0,2,6,1,0,2
618,9825,393,41.3882363,2.1962559,801910055.0,8005.0,12,2,1,0,2
619,8050,460,41.3891221,2.1702419,801902077.0,8007.0,0,2,1,0,2
620,12200,488,41.3965492,2.1629895,801902082.0,8036.0,3,2,1,0,2
621,12380,618,41.4036775,2.1924879,801910042.0,8018.0,3,2,1,0,2
627,4627,231,41.3975869,2.1613281,801902083.0,8008.0,3,1,1,0,2
640,5655,390,41.3826873,2.1373866,801904005.0,8014.0,4,0,0,0,2
644,3532,294,41.4002009,2.1726181,801902056.0,8013.0,0,1,0,0,2
645,3502,269,41.3928659,2.1583123,801902083.0,8008.0,0,2,0,0,2
646,12793,533,41.3893855,2.1326768,801904027.0,8014.0,4,0,0,0,2
652,7000,400,41.3879373,2.1779483,801901049.0,8003.0,0,0,1,0,2
658,2000,237,41.3964492,2.1976165,801910057.0,8005.0,0,2,1,0,2
661,1700,210,41.3773755,2.1568528,801902157.0,8015.0,0,2,1,0,2
662,7958,346,41.3914037,2.1635693,801902081.0,8007.0,0,0,0,0,2
682,5428,236,41.3952074,2.1595466,801902082.0,8008.0,0,2,1,0,2
683,5635,245,41.3960074,2.1618466,801902082.0,8008.0,0,1,1,0,2
691,6460,340,41.4076744,2.2100027,801910076.0,8019.0,2,2,1,0,2
693,6120,340,41.4070744,2.2097027,801910076.0,8019.0,5,2,1,0,2
694,7958,346,41.3932037,2.1633693,801902081.0,8007.0,3,2,1,0,2
699,4424,316,41.3939444,2.1706897,801902072.0,8010.0,6,2,1,0,2
700,8000,552,41.4051748,2.1660156,801906066.0,8025.0,0,0,0,0,2
726,3000,480,41.3985963,2.1927426,801910042.0,8018.0,0,3,0,0,2
728,4500,300,41.4458622,2.178675,801908089.0,8016.0,10,2,1,0,2
730,3900,350,41.3889416,2.171835,801902077.0,8007.0,0,2,1,0,2
733,6320,395,41.3942059,2.1523609,801902085.0,8036.0,2,2,1,0,2
734,2850,337,41.4058004,2.1373692,801905040.0,8022.0,0,2,1,1,2
735,9900,550,41.3763454,2.1428809,801903048.0,8015.0,16,2,1,0,2
738,2500,219,41.3919416,2.171235,801902077.0,8007.0,2,1,1,0,2
753,5500,310,41.3956731,2.1618316,801902081.0,8008.0,0,2,1,0,2
766,2100,280,41.4042662,2.1381767,801905041.0,8022.0,0,1,0,0,2
776,7958,346,41.3943037,2.1615693,801902081.0,8007.0,3,2,1,0,2
802,3000,480,41.4017929,2.1951795,801910042.0,8018.0,1,2,0,0,2
830,13480,674,41.3834808,2.1786552,801901025.0,8003.0,3,2,1,0,2
880,7282,331,41.3820679,2.1436953,801902126.0,8029.0,9,2,1,0,2
882,5803,582,41.3831334,2.1364506,801903111.0,8014.0,0,0,0,0,2
883,7334,386,41.3814679,2.1433953,801902126.0,8029.0,4,2,1,0,2
897,2950,283,41.3940517,2.1907862,801910043.0,8018.0,7,2,1,0,2
907,7000,352,41.3957932,2.1407541,801905059.0,8021.0,3,0,1,0,2
910,1800,200,41.4108681,2.1596913,801906025.0,8024.0,2,0,1,0,2
923,5500,300,41.3922731,2.1626316,801902081.0,8008.0,0,2,1,0,2
940,12000,603,41.3976641,2.1544222,801905068.0,8006.0,1,5,1,0,2
942,11400,570,41.4064253,2.2076145,801910076.0,8019.0,11,3,1,0,2
950,9900,550,41.397329,2.1651843,801902080.0,8037.0,0,0,0,0,2
959,1950,200,41.3819511,2.1514276,801902137.0,8015.0,2,0,1,0,2
966,5040,500,41.3983286,2.1915657,801910043.0,8018.0,4,0,1,0,2
979,15680,787,41.3944641,2.1569222,801905068.0,8006.0,5,0,0,0,2
989,7700,286,41.3979181,2.1640805,801902060.0,8037.0,0,0,0,0,2
994,9113,553,41.4082108,2.1728305,801902042.0,8025.0,9,4,1,0,2
998,9004,429,41.3845923,2.1721058,801901022.0,8002.0,11,4,1,0,2
1001,12793,533,41.3872855,2.1319768,801904027.0,8014.0,4,4,0,0,2
1010,12793,533,41.3886855,2.1308768,801904027.0,8014.0,0,0,1,0,2
1041,11266,609,41.3823036,2.1632521,801902164.0,8011.0,3,0,1,0,2
1044,6885,459,41.3979706,2.1642815,801902060.0,8037.0,0,4,1,0,2
1045,6000,250,41.3880288,2.1636944,801902079.0,8007.0,3,0,0,0,2
1048,5501,272,41.379524,2.1461135,801903048.0,8014.0,14,2,1,0,2
1053,3100,200,41.3900899,2.1732466,801902076.0,8010.0,3,0,0,0,2
1056,12000,603,41.3975641,2.1572222,801905068.0,8006.0,1,4,1,0,2
1080,2400,200,41.3882442,2.167157,801902079.0,8007.0,4,0,1,0,2
1097,12792,533,41.3891961,2.1308697,801904027.0,8014.0,0,0,0,0,2
1100,6435,390,41.3812767,2.1389205,801903112.0,8014.0,4,4,1,0,2
1115,7370,335,41.3972597,2.1915449,801910043.0,8018.0,1,0,1,0,2
1121,4500,259,41.3916376,2.1636268,801902080.0,8007.0,2,3,1,0,2
1135,4620,231,41.3901905,2.1345573,801904023.0,8017.0,8,2,1,0,2
1137,9240,462,41.3902905,2.1343573,801904023.0,8017.0,7,4,1,0,2
1138,4620,231,41.3890905,2.1310573,801904023.0,8017.0,7,2,1,0,2
1146,6120,340,41.4104744,2.2103027,801910076.0,8019.0,5,2,1,0,2
1149,3200,218,41.3932264,2.152428,801905067.0,8006.0,0,2,1,0,2
1150,2900,241,41.3980303,2.1203627,801905010.0,8034.0,0,2,0,0,2
1151,2850,387,41.3911002,2.1634368,801902079.0,8007.0,0,1,1,1,2
1152,4500,320,41.4075465,2.1398416,801905092.0,8023.0,3,4,1,0,2
1153,2500,204,41.3917416,2.168335,801902077.0,8007.0,3,3,1,0,2
1156,3000,206,41.3896826,2.1721788,801902076.0,8010.0,2,0,1,0,2
1157,4770,240,41.3937869,2.1598281,801902083.0,8008.0,2,0,1,0,2
1159,3200,240,41.39383,2.1661709,801902080.0,8009.0,3,0,1,0,2
1166,5200,260,41.3930246,2.1554278,801902085.0,8008.0,2,2,1,0,2
1175,3240,240,41.3885048,2.1767216,801902075.0,8010.0,0,2,0,0,2
1176,4388,325,41.3818873,2.1382866,801904005.0,8014.0,0,0,0,0,2
1178,8972,484,41.4044403,2.2075501,801910076.0,8019.0,1,0,0,0,2
1179,4770,238,41.3945869,2.1594281,801902083.0,8008.0,0,2,0,0,2
1180,5715,381,41.3501906,2.1355618,801903025.0,8038.0,0,0,0,0,2
1182,3525,470,41.352873,2.1341856,801903025.0,8038.0,0,0,0,0,2
1183,2475,330,41.353173,2.1363856,801903025.0,8038.0,0,0,0,0,2
1184,2756,212,41.3945102,2.1502491,801905067.0,8006.0,0,0,0,0,2
1185,3392,212,41.3950102,2.1478491,801905067.0,8006.0,0,0,0,0,2
1197,10854,603,41.4086378,2.1926898,801910098.0,8018.0,9,4,1,0,2
1198,5400,300,41.4054378,2.1935898,801910098.0,8018.0,2,4,1,0,2
1199,5400,300,41.4060378,2.1932898,801910098.0,8018.0,3,4,1,0,2
1200,6000,250,41.3902288,2.1655944,801902079.0,8007.0,3,2,1,0,2
1208,1995,220,41.3775089,2.1592395,801902161.0,8015.0,0,1,1,0,2
1210,6162,273,41.3911544,2.1706288,801902078.0,8009.0,0,3,1,0,2
1222,10500,461,41.4035141,2.1440739,801905075.0,8006.0,0,0,1,0,2
1223,5817,233,41.3724088,2.1806828,801901001.0,8039.0,5,4,1,0,2
1230,12792,533,41.3898855,2.1296768,801904027.0,8014.0,4,1,1,0,2
1241,2900,240,41.3967303,2.1214627,801905010.0,8034.0,0,0,0,0,2
1244,13500,500,41.3907658,2.1451302,801902108.0,8036.0,0,0,0,0,2
1247,5865,391,41.3957923,2.1918999,801910043.0,8018.0,3,2,1,0,2
1263,1350,200,41.3893505,2.1351315,801904022.0,8029.0,4,0,1,0,2
1274,6000,250,41.3896288,2.1636944,801902079.0,8007.0,3,2,1,0,2
1280,3600,360,41.3914029,2.1716153,801902077.0,8007.0,6,2,1,0,2
1290,1000,200,41.3941339,2.1642197,801902080.0,8037.0,6,0,1,0,2
1294,4950,275,41.3788454,2.1451809,801903048.0,8015.0,14,2,1,0,2
1297,10892,389,41.3885081,2.1288574,801904028.0,8028.0,3,2,1,0,2
1298,12550,502,41.388691,2.136742,801904022.0,8029.0,3,2,1,0,2
1306,4389,209,41.3912617,2.1684123,801902078.0,8007.0,6,2,1,0,2
1310,5318,231,41.397033,2.1605439,801902083.0,8008.0,3,2,1,0,2
1319,12792,533,41.3886855,2.1308768,801904027.0,8014.0,4,4,1,0,2
1320,10147,369,41.3882638,2.1272276,801904024.0,8034.0,2,2,1,0,2
1321,21615,786,41.3881638,2.1269276,801904024.0,8034.0,1,2,1,0,2
1322,5728,358,41.3817886,2.1415392,801902126.0,8029.0,3,1,1,0,2
1325,12535,545,41.3770777,2.1440507,801903048.0,8014.0,6,2,1,0,2
1326,4335,255,41.392885,2.1472442,801902106.0,8006.0,2,5,1,0,2
1328,11224,488,41.3962253,2.1512079,801902085.0,8036.0,2,0,0,0,2
1331,2500,219,41.3919416,2.168935,801902077.0,8007.0,3,2,1,0,2
1336,9880,380,41.3886312,2.1312544,801904027.0,8014.0,6,2,1,0,2
1340,4320,270,41.3818886,2.1430392,801902126.0,8029.0,10,1,1,0,2
1341,11456,716,41.3821886,2.1429392,801902126.0,8029.0,8,1,1,0,2
1342,6664,272,41.3795777,2.1456507,801903048.0,8014.0,12,2,1,0,2
1344,6372,236,41.3932497,2.1402126,801905057.0,8021.0,6,1,1,0,2
1345,8372,322,41.3898986,2.1229452,801904052.0,8034.0,6,1,1,0,2
1346,16744,644,41.3865986,2.1244452,801904052.0,8034.0,7,1,1,0,2
1347,6915,381,41.3515721,2.137484,801903025.0,8038.0,1,5,1,0,2
1348,9423,349,41.3903497,2.1386126,801905057.0,8021.0,5,2,1,0,2
1357,1658,275,41.3833729,2.1436817,801902126.0,8029.0,0,2,0,0,2
1362,2913,224,41.3787437,2.127418,801904037.0,8028.0,5,2,1,0,2
1365,13800,600,41.3975785,2.189436,801910043.0,8018.0,2,0,1,0,2
1367,4620,231,41.3920905,2.1342573,801904023.0,8017.0,7,0,1,0,2
1370,4620,231,41.3904905,2.1338573,801904023.0,8017.0,7,0,1,0,2
1379,4620,231,41.3909905,2.1314573,801904023.0,8017.0,6,0,1,0,2
1406,3800,412,41.3720523,2.1431938,801903053.0,8014.0,0,0,0,0,2
1415,13000,440,41.3985228,2.1934687,801910042.0,8018.0,1,0,1,0,2
1430,2500,210,41.3797846,2.154427,801902145.0,8015.0,4,0,1,0,2
1441,3825,227,41.3897824,2.177647,801902075.0,8010.0,3,2,1,0,2
1442,1700,205,41.3973594,2.1790686,801902009.0,8013.0,1,2,1,0,2
1444,2350,212,41.3978102,2.1483491,801905067.0,8006.0,3,2,1,0,2
1456,12000,602,41.3946641,2.1561222,801905068.0,8006.0,1,0,0,0,2
1464,2500,300,41.4039262,2.1989611,801910066.0,8005.0,1,2,0,0,2
1526,4600,333,41.3934457,2.1568997,801902083.0,8008.0,1,2,1,0,2
1527,6779,377,41.3902533,2.1677372,801902078.0,8007.0,3,2,1,0,2
1529,11426,489,41.3923857,2.1662243,801902079.0,8007.0,3,2,1,0,2
1532,3000,200,41.3936498,2.1593754,801902083.0,8008.0,0,0,0,0,2
1536,11718,489,41.3930857,2.1668243,801902079.0,8007.0,1,2,1,0,2
1537,2800,205,41.3806781,2.1486597,801902148.0,8015.0,0,0,0,0,2
1541,3200,200,41.3958264,2.153028,801905067.0,8006.0,0,2,0,0,2
1544,3900,260,41.3875012,2.1585123,801902092.0,8011.0,5,4,1,0,2
1545,2390,232,41.3865605,2.1306387,801904030.0,8028.0,0,0,0,0,2
1559,4742,316,41.3922444,2.1713897,801902072.0,8010.0,6,2,1,0,2
1572,2800,200,41.3940925,2.1727684,801902070.0,8009.0,4,0,1,0,2
1578,12081,402,41.3844174,2.1199223,801904049.0,8028.0,2,0,0,0,2
1587,4266,284,41.3964508,2.1881055,801910043.0,8018.0,3,4,1,0,2
1596,3205,300,41.3891035,2.1660237,801902077.0,8007.0,1,4,1,0,2
1599,3532,294,41.4011009,2.1712181,801902056.0,8013.0,1,2,1,0,2
1612,4300,264,41.3950169,2.148288,801902107.0,8036.0,6,3,1,0,2
1629,4064,254,41.3937668,2.1597347,801902081.0,8008.0,4,2,1,0,2
1637,9707,571,41.3944154,2.1670844,801902078.0,8009.0,5,2,1,0,2
1641,4640,273,41.3895544,2.1680288,801902078.0,8009.0,1,1,1,0,2
1644,7900,480,41.3906101,2.1628789,801902081.0,8007.0,5,1,1,0,2
1647,2650,292,41.3808735,2.1415428,801903113.0,8029.0,1,2,1,0,2
1651,9707,571,41.3933154,2.1661844,801902078.0,8009.0,4,2,1,0,2
1652,13950,558,41.391591,2.136442,801904022.0,8029.0,4,2,1,0,2
1654,6120,340,41.4085744,2.2078027,801910076.0,8019.0,5,2,1,0,2
1655,6597,392,41.3945948,2.1467003,801902107.0,8036.0,3,1,1,0,2
1656,3225,215,41.3923681,2.1627518,801902081.0,8008.0,0,1,1,0,2
1662,7676,404,41.385521,2.1597395,801902093.0,8011.0,0,0,0,0,2
1674,3410,341,41.3568575,2.1381825,801903030.0,8038.0,22,0,1,0,2
1675,2556,213,41.381961,2.1428699,801902127.0,8029.0,0,0,0,0,2
1677,18216,792,41.4005143,2.1911318,801910043.0,8018.0,0,2,1,0,2
1678,9355,567,41.4081108,2.1738305,801902042.0,8025.0,8,2,1,0,2
1719,2300,200,41.3939415,2.1743859,801902076.0,8010.0,3,2,1,0,2
1720,4300,245,41.3945159,2.1422387,801905059.0,8021.0,0,0,0,0,2
1758,12000,450,41.3887117,2.1681744,801902078.0,8007.0,9,2,1,0,2
1759,3800,200,41.3847077,2.1269496,801904029.0,8028.0,3,2,1,0,2
1816,7342,616,41.3961929,2.1828822,801902008.0,8013.0,0,0,0,0,2
1821,7087,567,41.351873,2.1357856,801903025.0,8038.0,3,0,0,0,2
1826,8500,356,41.3946113,2.1617582,801902083.0,8008.0,0,3,1,0,2
1828,3800,200,41.3851125,2.1277631,801904029.0,8028.0,3,0,1,0,2
1829,2650,292,41.3801735,2.1415428,801903113.0,8029.0,0,2,1,0,2
1834,3392,212,41.3977102,2.1477491,801905067.0,8006.0,6,2,1,0,2
1835,3800,200,41.3880125,2.1294631,801904029.0,8028.0,3,0,0,0,2
1837,2651,292,41.3801735,2.1419428,801903113.0,8029.0,0,2,0,0,2
1852,2914,224,41.3806826,2.1266193,801904037.0,8028.0,0,2,0,0,2
1867,1975,532,41.4198245,2.1706238,801907028.0,8041.0,0,2,0,0,2
1869,8134,354,41.3929948,2.1468003,801902107.0,8036.0,8,4,1,0,2
1876,5080,508,41.4107687,2.208069,801910094.0,8019.0,1,3,1,0,2
1877,3861,297,41.3880867,2.1594284,801902098.0,8011.0,0,0,0,0,2
1881,3200,203,41.3930264,2.150228,801905067.0,8006.0,0,0,0,0,2
1884,6498,361,41.3640004,2.136842,801903028.0,8038.0,2,0,0,0,2
1889,12880,460,41.3885676,2.1293762,801904028.0,8028.0,2,0,0,0,2
1893,5200,416,41.350273,2.1354856,801903025.0,8038.0,4,0,0,0,2
1896,3888,216,41.3867805,2.1532228,801902118.0,8036.0,0,0,0,0,2
1897,7956,442,41.3872805,2.1531228,801902118.0,8036.0,0,0,0,0,2
1899,18120,604,41.3936377,2.1510025,801905067.0,8006.0,9,0,1,0,2
1903,3159,526,41.3847283,2.1542069,801902118.0,8029.0,0,0,0,0,2
1904,17160,780,41.4036893,2.1913599,801910042.0,8018.0,2,0,0,0,2
1918,4290,260,41.3916668,2.1598347,801902081.0,8008.0,4,2,1,1,2
1919,12000,602,41.396457,2.1534159,801905068.0,8006.0,1,0,1,1,2
1928,2182,216,41.3930274,2.1257771,801905018.0,8034.0,0,0,1,0,2
1929,2914,224,41.3787437,2.127418,801904037.0,8028.0,0,0,1,0,2
1933,7000,351,41.3953932,2.1441541,801905059.0,8021.0,3,0,0,0,2
1934,5300,265,41.3955869,2.1600281,801902083.0,8008.0,1,0,1,0,2
1956,4274,259,41.3939668,2.1592347,801902081.0,8008.0,4,0,1,1,2
1965,4950,266,41.3964086,2.1235908,801905013.0,8034.0,0,2,1,0,2
1969,3100,200,41.3887899,2.1748466,801902076.0,8010.0,3,2,1,0,2
1970,2800,248,41.3930747,2.1660796,801902078.0,8007.0,0,0,1,0,2
1975,17160,780,41.4025893,2.1945599,801910042.0,8018.0,2,6,1,0,2
1977,7128,396,41.3920742,2.1648594,801902081.0,8007.0,3,2,1,0,2
1989,4947,335,41.3869903,2.1720742,801902077.0,8010.0,7,4,1,0,2
1990,1729,216,41.3921274,2.1248771,801905018.0,8034.0,0,3,1,0,2
2006,13700,685,41.407064,2.2092553,801910076.0,8019.0,4,2,1,0,2
2012,3395,212,41.3963102,2.1479491,801905067.0,8006.0,7,2,1,0,2
2030,2556,213,41.3824834,2.1433886,801902127.0,8029.0,0,3,1,0,2
2034,2500,206,41.3927951,2.1638153,801902080.0,8009.0,5,2,1,0,2
2035,9938,491,41.3928176,2.1688427,801902078.0,8009.0,4,6,0,0,2
2036,2914,225,41.3806437,2.127118,801904037.0,8028.0,5,0,0,0,2
2044,9438,472,41.3975412,2.1556417,801906044.0,8006.0,2,2,1,0,2
2045,4694,235,41.3969827,2.1557636,801906044.0,8006.0,2,2,1,0,2
2046,4744,237,41.3968412,2.1573417,801906044.0,8006.0,2,2,1,0,2
2062,3532,294,41.4002009,2.1726181,801902056.0,8013.0,0,2,1,0,2
2065,5375,297,41.3952689,2.1580137,801902083.0,8008.0,4,0,1,0,2
2070,2913,224,41.3776437,2.126018,801904037.0,8028.0,5,0,1,0,2
2071,16170,735,41.3823952,2.1896648,801901036.0,8003.0,5,0,1,0,2
2073,13662,621,41.3851952,2.1900648,801901036.0,8003.0,18,0,1,0,2
2074,14344,652,41.3839952,2.1904648,801901036.0,8003.0,1,0,1,0,2
2093,3984,249,41.4091391,2.2049219,801910076.0,8019.0,0,0,0,0,2
2094,9900,550,41.3765562,2.1434247,801903048.0,8014.0,0,0,0,0,2
2096,12000,600,41.3973641,2.1561222,801905068.0,8006.0,2,4,1,0,2
2100,14863,646,41.403335,2.1909387,801910042.0,8018.0,8,4,1,0,2
2102,1650,300,41.3857074,2.1671891,801901021.0,8001.0,5,0,1,0,2
2106,3950,500,41.3875111,2.1642823,801902079.0,8008.0,5,0,1,0,2
2107,5985,315,41.3581352,2.1396898,801903030.0,8038.0,3,0,1,0,2
2110,13205,521,41.4018681,2.1928527,801910042.0,8018.0,6,6,1,0,2
2122,1750,225,41.383127,2.131506,801904007.0,8028.0,0,2,0,0,2
2146,1970,216,41.3924274,2.1246771,801905018.0,8034.0,0,3,1,0,2
2165,6868,404,41.388321,2.1594395,801902093.0,8011.0,5,0,1,0,2
2167,4745,237,41.3962827,2.1575636,801906044.0,8006.0,0,0,0,0,2
2168,4745,237,41.3962827,2.1575636,801906044.0,8006.0,0,0,0,0,2
2169,4694,234,41.3962827,2.1575636,801906044.0,8006.0,0,0,0,0,2
2170,9439,471,41.3962827,2.1575636,801906044.0,8006.0,0,0,0,0,2
2171,4694,234,41.3962827,2.1575636,801906044.0,8006.0,0,0,0,0,2
2172,4745,237,41.3962827,2.1575636,801906044.0,8006.0,0,0,0,0,2
2173,14904,621,41.3831952,2.1906648,801901036.0,8003.0,18,0,1,0,2
2174,14520,605,41.3831952,2.1906648,801901036.0,8003.0,15,0,1,0,2
2175,14784,616,41.3831952,2.1906648,801901036.0,8003.0,13,0,1,0,2
2177,17618,766,41.3831952,2.1906648,801901036.0,8003.0,7,0,1,0,2
2178,16170,735,41.3831952,2.1906648,801901036.0,8003.0,9,0,1,0,2
2179,16170,735,41.3451604,2.1435291,801903025.0,8040.0,0,0,0,0,2
2180,16170,735,41.3451604,2.1435291,801903025.0,8040.0,0,0,0,0,2
2181,15488,704,41.3831952,2.1906648,801901036.0,8003.0,3,0,1,0,2
2182,14806,673,41.3831952,2.1906648,801901036.0,8003.0,2,0,1,0,2
2183,14344,652,41.3831952,2.1906648,801901036.0,8003.0,1,0,1,0,2
2184,10200,600,41.3910081,2.1391757,801904021.0,8029.0,0,0,0,0,2
2185,14000,500,41.3925658,2.1458302,801902108.0,8036.0,0,0,0,0,2
2192,12000,500,41.3879288,2.1667944,801902079.0,8007.0,0,0,0,0,2
