,ad_price,ad_area,ad_latitude,ad_longitude,censustract_id,ad_postalcode,ad_floornumber,ad_bathnumber,ad_haslift,ad_hasparkingspace,tamaños
427,2035,185,41.4099618,2.1643329,801906083.0,8024.0,0,1,1,0,1
444,640,80,41.3888117,2.1750997,801901050.0,8003.0,0,1,1,0,1
445,612,35,41.3872775,2.1746546,801901052.0,8003.0,1,1,1,0,1
448,2450,140,41.3898331,2.137412,801904021.0,8029.0,6,2,1,0,1
471,1500,165,41.3975292,2.1884331,801910043.0,8018.0,5,1,1,0,1
482,600,40,41.4058345,2.1346361,801905040.0,8022.0,0,1,1,0,1
488,1950,126,41.3948291,2.1917477,801910043.0,8005.0,3,2,1,0,1
492,1150,62,41.3950875,2.1539909,801905068.0,8006.0,4,1,1,0,1
497,2190,175,41.399966,2.1443915,801905075.0,8006.0,0,0,0,0,1
503,1600,119,41.4013112,2.1384591,801905078.0,8006.0,0,1,1,0,1
505,1100,60,41.3977909,2.168435,801902062.0,8009.0,5,1,1,0,1
506,550,53,41.3868862,2.1424843,801904018.0,8029.0,1,1,1,0,1
509,420,66,41.4192346,2.2071594,801910237.0,8020.0,3,1,0,0,1
514,1125,90,41.3940982,2.1498154,801905067.0,8006.0,1,1,1,0,1
521,2500,125,41.395757,2.1551159,801905068.0,8006.0,0,1,0,0,1
535,4500,140,41.3952754,2.1986547,801910056.0,8005.0,0,2,1,0,1
536,850,60,41.3866647,2.165645,801902079.0,8007.0,4,0,0,0,1
538,1700,124,41.3965594,2.1801686,801902009.0,8013.0,6,2,1,0,1
541,4500,140,41.3976593,2.1987361,801910056.0,8005.0,0,2,1,0,1
547,2400,150,41.3944968,2.1439058,801905059.0,8021.0,1,2,1,0,1
549,1280,75,41.3900853,2.1691318,801902077.0,8007.0,2,1,1,0,1
550,1900,180,41.3974115,2.148986,801905069.0,8006.0,4,2,1,0,1
557,1600,140,41.3975118,2.1522872,801905069.0,8006.0,4,1,1,0,1
564,3500,190,41.3896221,2.1739241,801902075.0,8010.0,5,1,1,0,1
566,1150,88,41.3737456,2.1243037,801903079.0,8028.0,0,2,1,0,1
567,2506,192,41.3879523,2.1375161,801904015.0,8029.0,0,0,0,0,1
568,1050,58,41.406289,2.1691632,801906074.0,8025.0,0,1,0,0,1
586,1658,156,41.3821729,2.1448817,801902126.0,8029.0,0,1,1,0,1
589,790,70,41.3848187,2.129918,801904029.0,8028.0,0,0,1,0,1
590,925,88,41.3846929,2.171473,801901020.0,8001.0,0,1,1,0,1
593,1380,92,41.3964511,2.1649874,801902063.0,8037.0,1,2,1,0,1
600,775,80,41.36496,2.1360634,801903036.0,8038.0,1,1,0,0,1
601,360,195,41.404115,2.151567,801905083.0,8006.0,0,2,1,0,1
602,295,195,41.404015,2.148567,801905083.0,8006.0,0,2,1,0,1
610,1793,163,41.3846406,2.1371748,801904002.0,8029.0,2,2,1,0,1
613,690,71,41.39814,2.18318,801902011.0,8013.0,0,1,1,0,1
615,2622,138,41.3912822,2.1614738,801902081.0,8007.0,4,1,1,0,1
617,1524,127,41.3912512,2.1631236,801902081.0,8007.0,0,1,1,0,1
622,1300,88,41.3896883,2.1598079,801902081.0,8007.0,3,1,1,0,1
630,2940,186,41.3845351,2.1371359,801904015.0,8029.0,1,2,1,0,1
632,1100,85,41.3911772,2.1599261,801902089.0,8007.0,3,1,1,0,1
633,3537,131,41.3872312,2.1307544,801904027.0,8014.0,6,2,1,0,1
634,1755,117,41.3876903,2.1729742,801902077.0,8010.0,7,2,1,0,1
635,2250,175,41.3887578,2.1438584,801904017.0,8029.0,0,2,1,0,1
643,1260,157,41.4128159,2.1416238,801906007.0,8023.0,0,1,0,0,1
647,1609,134,41.3924512,2.1626236,801902081.0,8007.0,0,2,0,0,1
648,780,60,41.4176346,2.2101594,801910237.0,8020.0,0,1,0,0,1
654,550,80,41.3773815,2.15379,801902153.0,8015.0,0,0,1,0,1
656,425,35,41.4031672,2.1374989,801905041.0,8022.0,1,1,1,0,1
665,1500,140,41.4038769,2.1381707,801905050.0,8021.0,6,2,1,0,1
667,1600,150,41.3947668,2.1644856,801902063.0,8037.0,2,1,1,0,1
668,1500,100,41.3980619,2.1987769,801910057.0,8005.0,0,1,0,0,1
669,1786,112,41.3898714,2.161707,801902081.0,8007.0,2,0,1,0,1
671,1200,100,41.3921614,2.1459556,801902108.0,8036.0,0,1,1,0,1
681,1200,120,41.3785509,2.1462906,801902131.0,8015.0,6,2,1,1,1
686,1350,120,41.38926,2.1579852,801902088.0,8036.0,6,2,1,0,1
702,900,150,41.4056123,2.1633244,801906081.0,8025.0,2,0,0,0,1
709,550,64,41.4242341,2.2072553,801910138.0,8020.0,1,0,1,1,1
713,3463,192,41.390827,2.173002,801902076.0,8010.0,7,2,1,0,1
722,2200,70,41.3930059,2.1512609,801902085.0,8036.0,6,1,1,0,1
739,3751,193,41.391427,2.173302,801902076.0,8010.0,9,2,1,0,1
749,500,50,41.3824998,2.1288425,801904030.0,8028.0,0,1,1,0,1
758,700,45,41.3933098,2.1551137,801902084.0,8008.0,6,1,1,0,1
760,1800,130,41.3910105,2.1662172,801902079.0,8007.0,2,1,1,0,1
762,1925,181,41.383879,2.1777258,801901026.0,8003.0,1,0,1,0,1
808,2250,175,41.3866578,2.1412584,801904017.0,8029.0,1,2,1,0,1
817,650,45,41.409418,2.1782804,801902033.0,8025.0,3,1,0,0,1
818,900,65,41.3963036,2.1509716,801905067.0,8006.0,6,1,1,0,1
820,3680,184,41.3952641,2.1563222,801905068.0,8006.0,5,1,1,0,1
821,750,121,41.405531,2.1419101,801905077.0,8006.0,2,1,1,0,1
823,690,62,41.4054137,2.193444,801910097.0,8018.0,3,1,0,0,1
824,1200,150,41.3957934,2.1912038,801910043.0,8018.0,1,1,1,0,1
826,1000,82,41.3836126,2.1807984,801901045.0,8003.0,1,1,0,0,1
832,690,70,41.4288432,2.1943453,801909017.0,8030.0,0,1,1,0,1
833,1500,101,41.3923917,2.1729078,801902072.0,8009.0,1,0,0,0,1
835,1950,126,41.3943263,2.1937819,801910043.0,8005.0,0,0,0,0,1
836,9769,150,41.3951343,2.1555404,801902085.0,8008.0,2,2,1,0,1
856,690,59,41.4015864,2.19834,801910064.0,8005.0,0,1,0,0,1
874,600,70,41.4048438,2.1701037,801906073.0,8025.0,0,1,1,0,1
875,530,48,41.424529,2.1767522,801907046.0,8041.0,0,2,1,0,1
876,770,86,41.4059009,2.1507144,801906037.0,8012.0,0,2,1,0,1
877,2400,160,41.3920039,2.1637709,801902079.0,8007.0,7,2,1,0,1
879,1200,150,41.4048438,2.1701037,801906073.0,8025.0,0,2,1,0,1
884,1695,135,41.3949012,2.1538577,801905068.0,8006.0,6,1,1,0,1
886,1950,126,41.3942263,2.1931819,801910043.0,8005.0,3,0,0,0,1
887,900,91,41.4041058,2.1756242,801902047.0,8025.0,0,1,1,0,1
888,1058,62,41.3925714,2.162107,801902081.0,8007.0,3,2,1,0,1
891,1650,114,41.3906512,2.1607236,801902081.0,8007.0,5,2,1,0,1
893,1500,110,41.3918671,2.1670078,801902078.0,8007.0,0,1,0,0,1
900,450,62,41.3923556,2.1457862,801902109.0,8036.0,-1,1,1,0,1
901,3150,150,41.3951679,2.1604695,801902083.0,8008.0,6,2,1,0,1
911,700,77,41.3728668,2.1418218,801903056.0,8014.0,0,1,1,0,1
922,2500,135,41.3907945,2.1647308,801902079.0,8007.0,2,2,0,0,1
924,1194,130,41.3803257,2.1535577,801902141.0,8015.0,0,1,0,0,1
925,1037,117,41.3794302,2.1319371,801903087.0,8028.0,0,1,0,0,1
943,1700,124,41.3988594,2.1804686,801902009.0,8013.0,8,2,1,0,1
946,2134,127,41.3968779,2.191931,801910043.0,8018.0,2,2,1,0,1
949,2950,145,41.3975129,2.1354216,801905022.0,8017.0,1,1,1,0,1
955,590,64,41.4040265,2.1730827,801902054.0,8025.0,1,1,0,0,1
958,800,60,41.3980982,2.1519154,801905067.0,8006.0,6,1,1,0,1
961,750,60,41.4017546,2.1494769,801905071.0,8006.0,0,2,0,0,1
962,1125,90,41.3969982,2.1528154,801905067.0,8006.0,1,1,1,0,1
963,2700,170,41.3835655,2.1843779,801901043.0,8003.0,3,2,0,0,1
965,810,100,41.3932431,2.1597233,801902088.0,8008.0,5,0,1,0,1
967,850,55,41.3921262,2.1387289,801905056.0,8021.0,1,1,1,0,1
969,1800,142,41.3898105,2.1675172,801902079.0,8007.0,2,1,0,0,1
970,250,120,41.3898717,2.1660521,801902078.0,8007.0,1,1,1,0,1
972,2650,130,41.3909446,2.1288013,801905019.0,8034.0,0,2,0,0,1
981,562,105,41.4188569,2.1491387,801906015.0,8023.0,0,1,0,0,1
982,1950,126,41.3938263,2.1919819,801910043.0,8005.0,3,1,1,0,1
985,470,59,41.3696139,2.143157,801903056.0,8014.0,0,1,1,0,1
988,2158,148,41.3935037,2.1640693,801902081.0,8007.0,8,2,1,0,1
995,680,67,41.3876752,2.1226312,801904052.0,8034.0,0,1,1,0,1
997,1041,92,41.4068585,2.1418426,801905087.0,8006.0,0,2,0,0,1
1000,2099,128,41.3860335,2.1573712,801902092.0,8011.0,3,0,0,0,1
1002,1600,149,41.4061545,2.1346065,801905039.0,8022.0,0,3,1,0,1
1006,1150,65,41.3967875,2.1561909,801905068.0,8006.0,4,1,1,0,1
1054,1900,125,41.3924899,2.1741466,801902076.0,8010.0,1,0,0,0,1
1055,3680,184,41.3951641,2.1548222,801905068.0,8006.0,5,2,1,0,1
1059,1500,120,41.39383,2.1661709,801902080.0,8009.0,5,1,1,0,1
1063,890,72,41.3893825,2.1539417,801902102.0,8036.0,1,1,1,0,1
1072,1700,74,41.39897,2.15612,801906043.0,8006.0,0,0,0,0,1
1074,800,62,41.4080732,2.1361324,801905036.0,8022.0,1,1,0,0,1
1076,3600,163,41.39897,2.15612,801906043.0,8006.0,0,0,0,0,1
1091,900,59,41.3901714,2.164107,801902081.0,8007.0,5,1,1,0,1
1092,2000,125,41.3963036,2.1509716,801905067.0,8006.0,6,2,1,0,1
1095,4950,198,41.4056883,2.2013331,801910065.0,8005.0,0,0,0,0,1
1096,795,100,41.3888097,2.1489654,801902104.0,8036.0,1,1,0,0,1
1098,1500,115,41.3903671,2.1699078,801902078.0,8007.0,0,1,1,0,1
1101,800,60,41.4004319,2.1583771,801906048.0,8012.0,1,1,1,0,1
1103,2292,138,41.3920822,2.1648738,801902081.0,8007.0,4,2,1,0,1
1105,950,42,41.4031108,2.1478991,801905082.0,8006.0,7,0,1,0,1
1113,1300,132,41.378735,2.1181353,801904043.0,8028.0,0,0,0,0,1
1119,600,71,41.37165,2.1434748,801903056.0,8014.0,0,1,1,0,1
1123,2300,137,41.3923422,2.1391978,801905057.0,8021.0,7,1,1,0,1
1124,1800,140,41.4300834,2.181975,801908019.0,8016.0,1,1,0,0,1
1131,650,75,41.3892898,2.1374843,801904022.0,8029.0,0,2,1,0,1
1133,1836,136,41.3911037,2.1646693,801902081.0,8007.0,0,0,0,0,1
1141,1879,94,41.3995454,2.1622937,801902082.0,8037.0,7,1,1,0,1
1142,1390,100,41.392494,2.1569668,801902083.0,8008.0,2,1,1,0,1
1145,1200,163,41.3975287,2.1908329,801910043.0,8018.0,5,1,1,0,1
1148,1250,129,41.3865412,2.1456711,801902113.0,8029.0,1,1,1,0,1
1154,703,40,41.4043981,2.1369608,801905040.0,8022.0,0,1,0,0,1
1158,2200,142,41.3951264,2.150228,801905067.0,8036.0,6,3,1,0,1
1160,1500,125,41.3909671,2.1672078,801902078.0,8007.0,0,1,0,0,1
1163,2500,182,41.3925663,2.1754664,801902073.0,8010.0,3,0,0,0,1
1164,450,36,41.3816193,2.135234,801903110.0,8028.0,0,1,0,0,1
1167,400,39,41.3809466,2.1604676,801902163.0,8011.0,8,1,1,0,1
1173,550,45,41.3916703,2.1180613,801904055.0,8034.0,0,1,1,0,1
1186,1990,150,41.4095551,2.1347327,801905036.0,8022.0,0,1,1,0,1
1188,1237,104,41.3835834,2.1435886,801902127.0,8029.0,0,1,0,0,1
1189,1260,158,41.414788,2.1421032,801906007.0,8023.0,0,2,0,0,1
1192,850,75,41.3887136,2.1620818,801902091.0,8007.0,5,1,0,0,1
1193,1500,120,41.402147,2.1232814,801905029.0,8017.0,0,2,0,0,1
1205,400,33,41.4106662,2.1608218,801906085.0,8024.0,0,1,1,0,1
1207,900,55,41.3911714,2.161507,801902081.0,8007.0,5,1,1,0,1
1211,2400,150,41.3932968,2.1446058,801905059.0,8021.0,0,0,0,0,1
1213,2400,181,41.3969054,2.1434956,801905074.0,8021.0,1,3,1,0,1
1215,2500,150,41.3963215,2.1556649,801902083.0,8008.0,3,0,1,0,1
1219,750,65,41.3864974,2.167768,801902077.0,8002.0,4,1,1,0,1
1224,2000,162,41.392483,2.1675066,801902078.0,8007.0,2,1,1,0,1
1231,4025,161,41.3864613,2.1213085,801904052.0,8034.0,4,2,1,0,1
1232,2480,170,41.3989054,2.1435956,801905074.0,8021.0,1,3,1,0,1
1233,750,55,41.3966244,2.1503443,801905067.0,8006.0,0,1,1,0,1
1234,1125,90,41.3976982,2.1527154,801905067.0,8006.0,1,1,1,0,1
1235,2500,150,41.3930215,2.1553649,801902083.0,8008.0,3,2,0,0,1
1236,3000,162,41.391383,2.1690066,801902078.0,8007.0,2,1,1,0,1
1237,2000,77,41.3930533,2.1644372,801902078.0,8007.0,1,1,1,0,1
1238,1280,64,41.3778986,2.190669,801901032.0,8003.0,0,0,0,0,1
1240,2500,130,41.3916169,2.145588,801902107.0,8036.0,3,2,1,0,1
1250,1200,128,41.3937201,2.1542141,801902085.0,8008.0,5,1,1,0,1
1253,1350,124,41.3876077,2.1557691,801902100.0,8011.0,0,1,1,0,1
1257,1800,130,41.3958142,2.2007799,801910057.0,8005.0,4,0,1,0,1
1264,1785,111,41.3900714,2.164607,801902081.0,8007.0,2,2,1,0,1
1265,1200,120,41.3962051,2.1501856,801905067.0,8006.0,5,1,1,0,1
1276,2000,120,41.3850613,2.1791901,801901025.0,8002.0,2,2,1,0,1
1291,900,122,41.4300432,2.1771229,801908014.0,8016.0,3,2,1,0,1
1295,2292,138,41.3911822,2.1613738,801902081.0,8007.0,4,0,1,0,1
1296,900,81,41.3892594,2.1511251,801902103.0,8036.0,0,1,1,0,1
1311,2400,181,41.4003054,2.1452956,801905074.0,8021.0,2,2,0,0,1
1316,2622,138,41.3931822,2.1643738,801902081.0,8007.0,0,2,1,0,1
1317,2900,180,41.3895647,2.163045,801902079.0,8007.0,7,2,1,0,1
1327,2500,130,41.3918202,2.1658848,801902079.0,8007.0,0,0,0,0,1
1329,998,62,41.3866097,2.1679729,801902077.0,8002.0,0,0,0,0,1
1332,3100,124,41.3890676,2.1287762,801904028.0,8028.0,4,1,1,0,1
1333,700,60,41.3975676,2.1439616,801905062.0,8021.0,1,1,1,0,1
1334,1554,111,41.3889335,2.1587712,801902092.0,8011.0,7,2,1,0,1
1343,1792,128,41.3863335,2.1575712,801902092.0,8011.0,5,2,1,0,1
1358,1596,145,41.3851406,2.1380748,801904002.0,8029.0,0,1,0,0,1
1359,1321,110,41.3815834,2.1428886,801902127.0,8029.0,0,1,0,0,1
1360,1237,103,41.3815834,2.1409886,801902127.0,8029.0,0,1,0,0,1
1361,2400,181,41.3992054,2.1422956,801905074.0,8021.0,1,3,0,0,1
1368,2292,138,41.3925822,2.1620738,801902081.0,8007.0,4,1,1,0,1
1372,2827,195,41.3887903,2.1733742,801902077.0,8010.0,7,2,1,0,1
1373,2130,142,41.3666662,2.1357872,801903064.0,8014.0,9,2,1,0,1
1375,2975,170,41.3908417,2.166015,801902081.0,8007.0,2,2,1,0,1
1378,1900,181,41.3923932,2.1556487,801902084.0,8008.0,5,1,1,0,1
1381,1000,90,41.3879035,2.1661237,801902077.0,8007.0,3,1,1,0,1
1383,1350,128,41.3889035,2.1685237,801902077.0,8007.0,2,1,1,0,1
1386,3701,120,41.4001572,2.1456767,801905073.0,8006.0,0,1,1,0,1
1387,1280,120,41.3883035,2.1657237,801902077.0,8007.0,1,1,1,0,1
1388,2879,100,41.4001572,2.1456767,801905073.0,8006.0,0,1,1,0,1
1389,1400,95,41.3931991,2.1611603,801902081.0,8008.0,3,2,1,0,1
1392,1500,90,41.3869035,2.1683237,801902077.0,8007.0,0,0,1,0,1
1393,950,75,41.3878035,2.1685237,801902077.0,8007.0,4,1,1,0,1
1394,950,82,41.3893035,2.1668237,801902077.0,8007.0,5,1,1,0,1
1395,900,75,41.3877035,2.1681237,801902077.0,8007.0,6,1,1,0,1
1399,625,58,41.4029188,2.1426637,801905092.0,8023.0,0,1,0,0,1
1400,1925,170,41.3899035,2.1685237,801902077.0,8007.0,1,1,1,0,1
1401,1274,60,41.4001572,2.1456767,801905073.0,8006.0,0,1,1,0,1
1402,962,60,41.4001572,2.1456767,801905073.0,8006.0,0,1,1,0,1
1403,2105,75,41.4001572,2.1456767,801905073.0,8006.0,0,1,1,0,1
1404,707,50,41.4001572,2.1456767,801905073.0,8006.0,0,1,1,0,1
1405,490,50,41.4001572,2.1456767,801905073.0,8006.0,0,1,1,0,1
1408,1150,87,41.3942419,2.1463561,801905065.0,8021.0,7,1,1,1,1
1410,1948,104,41.3927154,2.1681844,801902078.0,8009.0,7,2,1,0,1
1417,2750,182,41.3930016,2.1624076,801902079.0,8007.0,0,0,0,0,1
1418,950,85,41.3969602,2.1783405,801902005.0,8013.0,0,1,0,0,1
1421,2420,151,41.3871463,2.1661939,801902079.0,8007.0,0,0,0,0,1
1424,2700,180,41.3958472,2.1528769,801902085.0,8021.0,7,2,1,0,1
1425,3610,190,41.3941658,2.142061,801905059.0,8021.0,2,2,1,0,1
1429,650,65,41.3815902,2.1360639,801903110.0,8014.0,0,2,1,0,1
1432,2350,180,41.3839126,2.1640061,801902091.0,8011.0,0,2,0,0,1
1437,2292,138,41.3927822,2.1614738,801902081.0,8007.0,4,2,1,0,1
1445,1890,175,41.3998503,2.1441837,801905075.0,8006.0,5,1,1,0,1
1453,725,75,41.3850514,2.1562211,801902139.0,8015.0,0,1,0,0,1
1457,3680,184,41.3956641,2.1534222,801905068.0,8006.0,5,0,0,0,1
1462,490,80,41.4232357,2.144494,801907087.0,8035.0,0,1,0,0,1
1465,1125,90,41.3970982,2.1498154,801905067.0,8006.0,1,1,1,0,1
1466,1125,90,41.3970982,2.1505154,801905067.0,8006.0,6,1,1,0,1
1468,2366,169,41.3896335,2.1573712,801902092.0,8011.0,7,2,1,0,1
1469,2702,193,41.3864335,2.1593712,801902092.0,8011.0,5,2,1,0,1
1476,2352,170,41.3960911,2.1607019,801902083.0,8008.0,4,2,1,0,1
1477,2500,183,41.3932057,2.1422475,801905059.0,8021.0,5,0,0,0,1
1495,600,45,41.401715,2.1635963,801906067.0,8037.0,2,1,1,0,1
1497,1450,74,41.3913233,2.1727722,801902077.0,8010.0,12,1,1,0,1
1499,600,79,41.4002681,2.1660143,801902058.0,8037.0,0,1,1,0,1
1512,1339,198,41.382597,2.1463809,801902124.0,8029.0,0,2,0,0,1
1513,835,90,41.4008878,2.1577948,801906054.0,8012.0,0,1,0,0,1
1514,1041,92,41.4056585,2.1418426,801905087.0,8006.0,0,1,0,0,1
1515,750,77,41.3974116,2.1908337,801910043.0,8018.0,0,1,0,0,1
1517,3000,191,41.3953838,2.1470116,801905065.0,8021.0,1,2,1,0,1
1519,2000,155,41.391948,2.1737912,801902075.0,8010.0,1,0,1,0,1
1520,1500,90,41.3913284,2.1528659,801902086.0,8036.0,2,1,1,0,1
1528,750,55,41.3954244,2.1508443,801905067.0,8006.0,0,1,1,0,1
1530,2535,169,41.3860012,2.1603123,801902092.0,8011.0,5,2,1,0,1
1531,3240,180,41.3926533,2.1650372,801902078.0,8007.0,0,3,1,0,1
1533,950,80,41.3948848,2.1637217,801902080.0,8009.0,0,1,1,0,1
1534,800,60,41.3946982,2.1517154,801905067.0,8006.0,0,1,0,0,1
1535,1862,133,41.3977753,2.1528518,801905068.0,8006.0,0,0,1,0,1
1538,3024,168,41.3835679,2.1422953,801902126.0,8029.0,7,2,1,0,1
1539,1776,148,41.3907037,2.1621693,801902081.0,8007.0,0,2,0,0,1
1540,2950,185,41.3941679,2.1599695,801902083.0,8008.0,0,2,0,0,1
1542,1632,136,41.3906037,2.1620693,801902081.0,8007.0,0,2,1,0,1
1543,1409,115,41.39166,2.1556852,801902088.0,8036.0,0,1,1,0,1
1546,1200,100,41.3814781,2.1516597,801902148.0,8015.0,0,2,1,0,1
1557,1872,156,41.3906037,2.1653693,801902081.0,8007.0,0,2,1,0,1
1560,2400,150,41.3872667,2.1723924,801901023.0,8002.0,5,0,1,0,1
1561,1609,134,41.3924512,2.1626236,801902081.0,8007.0,0,2,1,0,1
1567,1050,88,41.4025211,2.1505724,801905082.0,8006.0,0,1,1,0,1
1573,2350,150,41.4027061,2.1777615,801902026.0,8013.0,1,0,1,0,1
1574,590,62,41.3990796,2.162098,801902059.0,8037.0,1,1,0,0,1
1575,1390,105,41.3985645,2.1515228,801905067.0,8006.0,2,1,1,0,1
1595,1000,90,41.3888035,2.1689237,801902077.0,8007.0,2,1,1,0,1
1600,2000,180,41.3916749,2.1604768,801902088.0,8008.0,5,2,1,0,1
1601,1200,87,41.3945187,2.1638086,801902080.0,8008.0,4,1,1,0,1
1602,800,49,41.3945187,2.1638086,801902080.0,8008.0,1,1,1,0,1
1614,490,90,41.4237357,2.143094,801907087.0,8035.0,0,1,0,0,1
1631,800,80,41.3841392,2.1335133,801904011.0,8029.0,1,1,1,0,1
1632,1300,100,41.3936415,2.1744859,801902076.0,8010.0,3,2,1,0,1
1633,1450,90,41.3935415,2.1748859,801902076.0,8010.0,3,1,1,0,1
1639,1378,105,41.3788826,2.1289193,801904037.0,8028.0,4,2,1,0,1
1640,2689,163,41.3807793,2.1435356,801902126.0,8029.0,3,2,1,0,1
1643,2567,151,41.3944154,2.1681844,801902078.0,8009.0,6,2,1,0,1
1650,2652,156,41.3932154,2.1673844,801902078.0,8009.0,6,2,1,0,1
